CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDIV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOANS|TTL_LOANS_RECEIVED|TTP_DISB|TRANSF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00488320|GENERAL CIGAR COMPANY, INC. POLITICAL ACTION COMMITTEE (GENERAL CIGAR PAC)|N|B|Q|17217.2|0|17217.2|0|0|0|0|28700|0|700|0|0|0|25859.12|14376.32|0|0|24000|0|0|0|12/31/2016
C00488338|AMERICAN DENTAL ASSOCIATION INDEPENDENT EXPENDITURES COMMITTEE|O|B|Q|422000|422000|0|0|0|0|0|420944.75|0|0|0|0|0|6045.64|7100.89|0|0|0|387537.75|0|0|12/31/2016
C00488387|TRI-STATE MAXED-OUT WOMEN|Q|U|M|257077.27|0|252038|5000|0|0|0|276023.45|0|0|0|0|0|57115.62|38169.44|0|0|200000|0|0|0|12/31/2016
C00488403|TEXAS PATRIOTS PAC|O|U|Q|396682.92|715|341848.65|11750.58|0|0|0|418722.51|86255.7|0|0|0|3600|30007.52|7967.93|2400|0|12806|87288.87|0|0|12/31/2016
C00488411|KEYSTONE MAJORITY FUND|N|J|T||||||||||||||||||||||
C00488429|CITIZENS FOR STRENGTH AND SECURITY PAC|O|U|Q|115000|0|115000|0|0|0|0|119133|0|0|0|0|0|48019.44|43886.44|0|0|0|95000|0|0|12/31/2016
C00488437|CONCERNED TAXPAYERS OF AMERICA|O|U|Q|215500|0|215500|0|0|0|0|200213.25|0|0|0|0|0|1589.83|16876.58|0|0|0|197682|0|0|12/31/2016
C00488478|ACTRIGHT|V|U|M|7397.8|0|7225|0|0|0|0|11699.22|0|0|0|0|0|10130.59|4154.96|88215.47|0|3982|0|0|0|12/31/2016
C00488486|COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES|O|B|M|4142292.67|0|4142292.67|0|0|0|0|4157704.87|0|0|0|0|0|85709.72|70297.52|130.25|0|1415593.73|597365.27|0|0|12/31/2016
C00488494|NEW PROSPERITY FOUNDATION; THE|O|U|Q|687103.52|0|653750|25000|0|0|0|730170.71|0|0|0|0|0|56555.62|13488.43|0|0|0|702903|0|0|12/31/2016
C00488510|SPEAK OUT FOR AMERICA PAC|O|U|Q|0|0|0|0|0|0|0|1970.96|0|0|0|0|0|45237.89|43266.93|0|0|0|0|0|0|12/31/2016
C00488551|ALASKA HERITAGE PAC|N|U|Q||||||||||||||||||||||
C00488585|CENTER; THE|N|U|Q|12600|0|8000|0|0|0|0|32302.94|0|0|0|0|0|41443|21740|0|0|17100|0|0|0|12/31/2016
C00488593|DEMAND PROGRESS|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|-290|0|0|0|0|0|0|0|07/14/2015
C00488742|NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND|O|B|M|12077735.53|0|12025625.24|0|0|0|0|11805679.54|0|10000|0|0|0|18921.63|290977.62|0|0|0|10460786.25|0|0|12/31/2016
C00488767|CITIZENS FOR A WORKING AMERICA PAC|O|U|Q|0|0|0|0|0|0|0|10000|0|0|0|0|0|10151.19|151.19|0|0|0|0|0|0|12/31/2016
C00488775|WEST CORPORATION FEDERAL PAC|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|-6.69|-6.69|0|0|0|0|0|0|12/16/2015
C00488783|SPEECHNOW.ORG|O|U|Q|0|0|0|0|0|0|0|150.84|0|0|0|0|0|3780.63|3629.79|0|0|0|0|0|0|12/31/2016
C00488809|FEDERAL OFFICE REPUBLICANS OF NEW YORK (FORNY PAC)|N|U|Q||||||||||||||||||||||
C00488882|U.S. BANCORP FEDERAL POLITICAL ACTION COMMITTEE|Q|B|M|463259.27|0|458259.27|0|0|0|0|512381.45|0|132.45|0|0|0|133774.9|84652.72|0|0|512200|0|0|0|12/31/2016
C00488916|ROSSI VICTORY COMMITTEE|N|J|Q|0|0|0|0|0|0|0|8000|0|0|0|0|0|10431|2431|0|0|0|0|0|0|12/31/2016
C00489005|WAKEFERN FOOD CORP. POLITICAL ACTION COMMITTEE|Q|B|Q|246500|0|244000|0|0|0|0|207700|0|0|0|0|0|248279.08|287079.08|0|0|181200|0|0|0|12/31/2016
C00489070|INTERNATIONAL LIQUID TERMINALS ASSOCIATION PAC (ILTA-PAC)|N|U|Q|1500|0|500|1000|0|0|0|2500|0|0|0|0|0|12200|11200|0|0|2500|0|0|0|12/31/2016
C00489096|VRIDE POLITICAL ACTION COMMITTEE (VRIDE INC PAC)|N|U|Q|5000|0|5000|0|0|0|0|13680|0|0|0|0|0|13262.14|4582.14|0|0|14680|0|0|0|12/31/2016
C00489112|JEFF PAC|Q|D|M|476826.04|104922.66|123003.38|246700|0|0|0|469313.77|0|0|2000|0|0|134866.98|142379.25|0|0|218367.07|0|0|1024.95|12/31/2016
C00489203|UNITED MINE WORKERS OF AMERICA POWER PAC|O|B|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|6664.26|6664.26|0|0|0|0|0|0|12/31/2016
C00489252|NEW POWER PAC|O|U|Q|97971.84|0|97971.84|0|0|0|0|98561.17|0|0|0|0|0|1370.48|781.15|0|0|0|44042.07|0|0|12/31/2016
C00489260|FAIR TAXES FOR AMERICA PAC INC|N|U|Q||||||||||||||||||||||
C00489302|SUNRUN INC POLITICAL ACTION COMMITTEE (SUNRUN PAC)|N|U|M|28460|0|26060|0|0|0|0|26710|0|0|0|0|0|150|1900|0|0|26710|0|0|0|12/31/2016
C00489310|SUNEDISON INC EMPLOYEES PAC|N|U|Q|26778|0|26578|0|0|0|0|42513.59|0|400|0|0|0|23001|7265.41|0|0|35000|0|0|0|12/31/2016
C00489336|WILD AND WONDERFUL PAC|Q|D|M|369602.56|0|17102.56|351000|0|0|0|416571.45|0|0|0|0|0|97336.63|50367.74|0|0|201500|0|0|0|12/31/2016
C00489385|ALASKANS STANDING TOGETHER|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|20576.81|41153.62|0|0|0|0|0|0|12/31/2016
C00489419|AKSM UROLOGY POLITICAL ACTION COMMITTEE 'AKSM UROLOGY PAC'|Q|U|Q|523420|0|518420|0|0|0|0|407022.66|0|500|0|0|0|196206.54|312603.88|0|0|373900|0|0|0|12/31/2016
C00489427|BUILDING LEADERSHIP AND INSPIRING NEW ENTERPRISE PAC|Q|D|Q|317037.5|0|7000|273237.5|0|0|0|316270.94|0|0|0|0|0|17293.35|18059.91|0|0|201800|0|0|0|12/31/2016
C00489443|TRADE BRIGADE OF CITIZENS TRADE CAMPAIGN|N|U|Q|59000|0|0|59000|0|0|0|39849.47|0|0|0|0|0|615|19766|0|0|20000|14761|0|0|12/31/2016
C00489450|WESTMED MEDICAL GROUP PC PAC (WESTMED PAC)|N|U|Q|3880.25|0|0|0|0|0|0|4108.23|0|0|0|0|0|4108|0|0|0|2372|0|0|0|12/31/2016
C00489468|MARKWEST ENERGY PARTNERS LP POLITICAL ACTION COMMITTEE AKA MARKWEST ENERGY PAC|Q|U|T|60022.38|0|57522.38|0|0|0|0|75640.84|43370.44|0|0|0|0|15618.46|0|0|0|19000|0|0|0|09/14/2016
C00489518|COLLEGE DEMOCRATS OF MASSACHUSETTS|N|U|Q|11098.29|0|3619.69|5800|0|0|0|9713.85|0|0|0|0|0|4532.22|5916.66|0|0|0|0|0|2135.88|12/31/2016
C00489534|FIRST SOLAR INC. POLITICAL ACTION COMMITTEE|Q|B|Q|57180.58|0|57180.58|0|0|0|0|31192.1|0|192.1|0|0|0|78905.9|104894.38|0|0|31000|0|0|0|12/31/2016
C00489542|ORIGINAL NORTH PHOENIX TEA PRTY PAC INC|N|U|Q||||||||||||||||||||||
C00489575|AMERICANS DON'T WANT TEA|N|U|A||||||||||||||||||||||
C00489591|NATIONAL ASSOCIATION OF THEATRE OWNERS, INC. POLITICAL ACTION COMMITTEE|N|U|Q|44160.8|0|44076|0|0|0|0|22084.8|0|0|0|0|0|31011.97|53087.97|0|0|22000|0|0|0|12/31/2016
C00489617|CAMPAIGN FOR AMERICAN VALUES PAC|O|U|M|35244.08|0|35244.08|0|0|0|0|54238.18|0|0|0|0|0|63634.25|44640.15|0|0|0|0|0|0|12/31/2016
C00489625|FAITH FAMILY FREEDOM FUND|O|U|M|90124.74|0|79095.14|0|0|0|0|135623.24|0|.5|0|0|0|70136.07|24637.57|0|0|25000|77518.34|0|0|12/31/2016
C00489641|ACCOUNTABILITY 2010|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|27976.86|27976.86|0|0|0|0|0|0|12/31/2016
C00489658|VOTE KIDS ACTION FUND|V|U|Q|0|0|0|0|0|0|0|432.95|0|0|0|0|0|12217.66|11784.71|0|0|0|0|0|0|12/31/2016
C00489732|IOWA FIRST FOUNDATION FEDERAL PAC|N|U|Q|0|0|0|0|0|0|0|2440.19|0|0|0|0|0|2440|0|0|0|2372|0|0|0|12/31/2016
C00489781|SUPER PAC FOR AMERICA|O|U|T|0|0|0|0|0|0|0|5182.29|0|0|0|0|0|5182.29|0|0|0|4000|0|0|0|12/31/2015
C00489799|PLANNED PARENTHOOD VOTES|O|U|M|22266898.24|0|18404518.8|3712020|0|0|0|21623104.78|0|1000000|0|0|0|129869.11|773662.57|185550.81|0|1893034.37|12628454.91|0|0|12/31/2016
C00489807|RESTORE AMERICA'S VOICE PAC|O|U|Q|48617.6|0|48617.6|0|0|0|0|45558.76|0|0|0|0|0|2230.11|5288.95|0|0|0|0|0|0|12/31/2016
C00489815|NEA ADVOCACY FUND|O|B|Q|18217431.73|0|18175000|13457.5|0|0|0|18550737.06|0|0|0|0|0|1106386.34|773081.01|14518.4|0|6422466|3986499.22|0|0|12/31/2016
C00489823|NORTH SONOMA COUNTY REPUBLICAN CLUB|X|U|Q|6187|0|6187|0|0|0|0|6351.79|0|0|0|0|0|1309|1144|0|0|300|0|0|0|12/31/2016
C00489831|NEW ECONOMY PAC|N|D|Q|33700|0|7700|26000|0|0|0|37785.23|0|0|0|0|0|9677.8|5592.57|0|0|32500|0|0|0|12/31/2016
C00489856|ESAFUND|O|U|Q|16377370.47|0|12030219.73|4169964.2|0|0|0|16557065.97|0|0|0|0|0|251102.15|71406.65|0|0|775000|14849218.61|0|0|12/31/2016
C00489880|CONSUMER ADVOCATES FOR REAL ECONOMIC STRENGTH|N|U|T|0|0|0|0|0|0|0|2324.49|0|0|0|0|0|2324.49|0|0|0|0|0|0|0|04/21/2015
C00489898|TURKISH COALITION CALIFORNIA PAC (TC-CAL PAC)|Q|U|M|71234.61|0|65320|0|0|0|0|71006.43|0|0|0|0|0|102.99|1107.07|416.45|0|50400|0|0|0|12/31/2016
C00489906|FUNDING DEVELOPING LEADERSHIP POLITICAL ACTION COMMITTEE AKA FDL PAC|N|D|M|120002.4|0|10000|108500|0|0|0|106281.58|0|0|0|0|0|50183.2|63904.02|0|0|48000|0|0|0|12/31/2016
C00489914|PROTECT ALASKA'S FUTURE|O|U|Q||||||||||||||||||||||
C00489948|ALVAREZ & MARSAL HOLDINGS, LLC PAC|N|U|M|35266.06|0|35266.06|0|0|0|0|45450|0|0|0|0|0|19208.46|9024.52|0|0|31200|0|0|0|12/31/2016
C00489971|GRAND CANYON STATE LEADERSHIP FUND|N|J|T||||||||||||||||||||||
C00490037|MBDA INCORPORATED POLITICAL ACTION COMMITTEE|N|U|Q|6570.2|0|5570.2|0|0|0|0|15500|0|0|0|0|0|51086.2|42156.4|0|0|15500|0|0|0|12/31/2016
C00490045|RESTORE OUR FUTURE, INC.|O|B|Q|0|0|0|0|0|0|0|91001.48|0|0|0|0|0|188331.98|97330.5|0|0|0|0|0|0|12/31/2016
C00490136|THE LINCOLN CLUB OF ORANGE COUNTY FEDERAL IE COMMITTEE|O|U|Q|80|0|0|0|0|0|0|80|0|0|0|0|0|29.53|19.53|0|0|0|0|0|0|12/31/2016
C00490193|WORKING FAMILIES FOR HAWAII|O|U|Q|0|0|0|0|0|0|0|206|0|0|0|0|0|10755.03|10549.03|0|0|0|0|0|0|12/31/2016
C00490235|GEORGIA PAC|Q|D|M|226582.24|35582.24|16000|175000|0|0|0|165443.36|1525|0|0|0|0|10427.22|71566.1|0|0|60500|0|0|0|12/31/2016
C00490250|EMPOWERMENT PAC INC, THE|N|U|Q|788|0|788|0|0|0|0|1353.36|0|0|0|0|0|565.36|0|0|0|250|0|0|0|12/31/2016
C00490284|ISAKSON VICTORY COMMITTEE|N|J|Q|0|0|0|0|0|0|0|8216|0|0|0|0|0|9169|953|0|0|0|0|0|0|12/31/2016
C00490292|GROW PAC|O|U|T|0|0|0|0|0|0|0|2784|0|0|0|0|0|2784|0|0|0|0|0|0|0|12/22/2016
C00490300|MAC PAC WV|N|U|T|0|0|0|0|0|0|0|500|0|0|0|0|0|500|0|0|0|0|0|0|0|12/31/2015
C00490375|NATIONAL NURSES UNITED FOR PATIENT PROTECTION|O|B|Q|8110981.4|0|0|7878960.28|0|0|0|8158307.66|0|0|0|0|0|147329.84|100003.58|0|0|200000|4979354.75|0|0|12/31/2016
C00490383|OHIO STATE TEA PARTY; THE|O|U|Q|0|0|0|0|0|0|0|384|0|0|0|0|0|833|449|0|0|0|0|0|0|12/31/2016
C00490409|EMERGENCY COMMITTEE FOR ISRAEL PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|733.89|733.89|9604|0|0|0|0|0|12/31/2016
C00490441|BILL BARRETT CORPORATION POLITICAL ACTION COMMITTEE|N|U|T|3140|0|3140|0|0|0|0|6275|0|0|0|0|0|3135|0|0|0|2775|0|0|0|12/22/2015
C00490458|MOVING NH FORWARD|N|J|Q||||||||||||||||||||||
C00490474|INSURED RETIREMENT INSTITUTE POLITICAL ACTION COMMITTEE (IRI PAC)|Q|U|M|201473.45|0|94999|106400|0|0|0|223700|0|0|0|0|0|87569.36|65342.81|0|0|223700|0|0|0|12/31/2016
C00490516|LLANO TEA PARTY|Q|U|Q|23323.61|0|23283.61|0|0|0|0|23390.03|0|0|0|0|0|3768.6|3702.18|0|0|2400|0|0|0|12/31/2016
C00490524|SEAFARERS ENTERTAINMENT AND ALLIED TRADES PAC AKA SEATU PAC|N|U|M|17944.52|0|20381|0|0|0|0|5412.54|0|0|0|0|0|49475|61954|0|0|0|0|0|0|12/31/2016
C00490573|ASSOCIATION OF PHYSICIANS OF INDIAN ORIGIN POLITICAL ACTION COMMITTEE|N|U|Q|5251|0|5251|0|0|0|0|5224.43|0|0|0|0|0|6585.95|6612.52|0|0|1500|0|0|0|12/31/2016
C00490615|TOMPKINS COUNTY DEMOCRATIC COMMITTEE|Y|U|Q|8291.31|0|8290|0|0|0|0|7128.37|0|0|0|0|0|448.34|1611.28|0|0|6500|0|0|0|12/31/2016
C00490649|US ISRAEL FRIENDSHIP PAC|O|U|Q|2.16|0|0|0|0|0|0|96|0|0|0|0|0|3681.72|3587.88|0|0|0|0|0|0|12/31/2016
C00490680|STANDUPRED|N|U|Q|591.66|0|591.66|0|0|0|0|573.66|0|0|0|0|0|45.96|0|0|0|0|0|0|0|12/31/2016
C00490698|COMPETITIVE CARRIERS ASSOCIATION PAC (CCA PAC)|Q|B|Q|97547.67|0|47990|49500|0|0|0|98049.85|0|0|0|0|0|31506.67|31004.49|0|0|96750|0|0|0|12/31/2016
C00490730|RGA RIGHT DIRECTION PAC|O|U|Q|22781720.74|0|0|20725000|0|0|0|22348069.83|0|0|0|0|0|3101.53|436752.44|0|0|0|5426475.67|0|0|12/31/2016
C00490771|LATINOS FOR REFORM|N|U|Q||||||||||||||||||||||
C00490805|BERKEBILE NELSON IMMENSCHUH MCDOWELL INCORPORATED PAC|N|U|Q|400|0|400|0|0|0|0|450|0|0|0|0|0|130|80|0|0|450|0|0|0|12/31/2016
C00490847|WORKING FOR WORKING AMERICANS - FEDERAL|O|B|Q|10279652.08|0|10279610.08|0|0|0|0|11676345.85|0|0|0|0|0|1432026.18|35332.41|0|0|11135000|0|0|0|12/31/2016
C00490896|PATRIOTS FUND|O|U|Q|286|0|286|0|0|0|0|254|0|0|0|0|0|81.02|113.02|0|0|0|0|0|0|12/31/2016
C00490904|EVERPOWER WIND HOLDING INC PAC|Q|U|Q|19086|0|19086|0|0|0|0|13410|0|0|0|0|0|736|6412|0|0|4700|0|0|0|12/31/2016
C00490961|CHINESE AMERICAN LEADERSHIP POLITICAL ACTION COMMITTEE|N|U|Q|12050|0|12050|0|0|0|0|4565|0|0|0|0|0|3682|11167|0|0|2700|0|0|0|12/31/2016
C00490987|NATIONAL ASSOCIATION OF TRAILER MANUFACTURERS POLITICAL ACTION COMMITEE|N|U|M|20700|0|20700|0|0|0|0|22700|0|0|0|0|0|13099.86|11099.86|0|0|22700|0|0|0|12/31/2016
C00491019|TRUTH FOR WASHINGTON|N|U|Q||||||||||||||||||||||
C00491027|21ST CENTURY PROGRESS PAC|N|U|Q||||||||||||||||||||||
C00491043|LEAD YOUR  NATION NOW PAC  (LYNN PAC)|Q|D|Q|333348.53|3000|51000|279348.53|0|0|0|332513.67|0|0|0|0|0|18861.4|19696.26|0|0|268500|0|0|0|12/31/2016
C00491050|DAVIS DEMOCRATIC CLUB|N|U|Q|26023.85|0|26023.85|0|0|0|0|22957.81|0|0|0|0|0|2339.58|5405.62|0|0|11760|0|0|0|12/31/2016
C00491118|LUNDBECK LLC EMPLOYEE POLITICAL ACTION COMMITTEE|Q|B|Q|82189.81|0|78698|0|0|0|0|72121.11|0|1600|0|0|0|31175.83|41244.53|0|0|63500|0|0|0|12/31/2016
C00491126|RESTORE THE DREAM PAC|N|U|Q||||||||||||||||||||||
C00491142|COMMON SENSE DEMOCRAT PAC|N|D|Q|45000|0|13000|32000|0|0|0|4999.74|0|0|0|0|0|17850|57850.26|0|0|2000|0|0|0|12/31/2016
C00491167|THE TRUTH SQUAD|O|U|T|31|0|0|0|0|0|0|1031.19|0|0|0|0|0|1000|0|0|0|0|0|0|0|11/12/2015
C00491175|VIRGINIA FARM BUREAU FEDERATION AGPAC|N|U|Q|118982.18|0|118982.18|0|0|0|0|82470.29|0|0|0|0|0|91427.47|127939.36|0|0|500|0|0|0|12/31/2016
C00491183|BEEHIVE PAC|Q|D|M|162300|27700|41100|93500|0|0|0|148634|0|0|0|0|0|51956.73|65622.73|0|0|56000|0|0|0|12/31/2016
C00491241|LINCOLN PAC|Q|D|M|328112.56|92112.56|43000|193000|0|0|0|353943.64|0|0|0|0|0|34482.85|8651.77|0|0|186000|0|0|0|12/31/2016
C00491274|LIBERTY COALITION PAC DBA OREGON TEA PARTY|N|U|T||||||||||||||||||||||
C00491282|REPUBLICAN INDIAN COMMITTEE PAC|N|U|Q||||||||||||||||||||||
C00491290|TEA PARTY VICTORY FUND|N|U|Q|33482.62|0|33482.62|0|0|0|0|49212.88|0|0|0|0|5000|15730.26|0|4000|0|2500|2950|0|0|12/31/2016
C00491316|SOUTHERN CALIFORNIA ARMENIAN DEMOCRATS|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|-180|-180|100|0|0|0|0|0|06/30/2015
C00491340|ARISTOTLE INTERNATIONAL INC. POLITICAL ACTION COMMITTEE (ARISTOTLE PAC)|N|B|Q|30|0|0|0|0|0|0|37.5|0|0|0|0|0|437.5|430|0|0|0|0|0|0|12/31/2016
C00491365|HARRY S. TRUMAN CLUB- FEDERAL|N|U|Q|68560.79|0|38714|2545|0|0|0|67277.19|0|0|0|0|0|9822.09|11105.69|0|27301.79|8950|0|0|28585.35|12/31/2016
C00491373|AMERICA'S NEXT GENERATION LLC D/B/A THE NEXT GENERATION|O|U|T|0|0|0|0|0|0|0|1698.03|0|0|0|0|0|1698.03|0|0|0|0|0|0|0|06/24/2015
C00491456|NORTH CAROLINA SOYBEAN PRODUCERS ASSOCIATION NC SOYPAC|Q|U|Q|26520|0|24040|2480|0|0|0|17012|500|0|0|0|0|26757.54|36265.54|0|0|16500|0|0|0|12/31/2016
C00491472|GRANITE OATH PAC|N|D|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|2273|2273|0|0|0|0|0|0|12/31/2016
C00491506|WARD AND SMITH. P.A. POLITICAL ACTION COMMITTEE|Q|U|Q|94500|0|93500|0|0|0|0|87250|0|0|0|0|0|18115.99|25365.99|0|0|38500|0|0|0|12/31/2016
C00491514|BLACK CLERGY PAC|N|U|Q||||||||||||||||||||||
C00491548|DRAFT SARAH PALIN|U|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2015
C00491555|AMERINET POLITICAL ACTION COMMITTEE|N|U|Q|4235|0|4235|0|0|0|0|4500|0|0|0|0|0|5270|5005|0|0|4500|0|0|0|12/31/2016
C00491563|FUR INFORMATION COUNCIL OF AMERICA FUR WRAPS THE HILL POLITICAL ACTION COMMITTEE|N|B|Q|2000|0|2000|0|0|0|0|2000|0|0|0|0|0|2218.46|2218.46|0|0|2000|0|0|0|12/31/2016
C00491571|GEP ADMINISTRATIVE SERVICES, INC. EMPLOYEE PAC|Q|U|M|32645|0|30345|0|0|0|0|44800|0|0|0|0|0|21676.01|9521.01|0|0|44800|0|0|0|12/31/2016
C00491589|NATIONAL ASSOCIATION OF RETAIL COLLECTION ATTORNEYS PACCA (PAC OF COLLECTION ATTORNEYS)|Q|B|Q|11725|0|11725|0|0|0|0|13000|0|0|0|0|0|110358.88|109083.88|0|0|13000|0|0|0|12/31/2016
C00491605|STAR PARKER PAC|Q|U|T|753.5|0|652|0|0|0|0|3230.73|0|0|0|0|0|2477.23|0|0|0|0|0|0|0|10/19/2016
C00491647|UNITED STATES CENTER FOR AFRICAN PROGRESS PAC|N|U|Q||||||||||||||||||||||
C00491654|CITIZENS FOR PROSPERITY IN AMERICA TODAY PAC|Q|D|M|907203.92|37524.64|219800|557597.99|0|0|0|1006110.27|0|0|2500|0|0|118898.53|19992.18|0|0|374531.29|0|0|0|12/31/2016
C00491704|OHIO RURAL WATER ASSOCIATION PAC|N|U|Q|30755.56|0|30755.56|0|0|0|0|35076.1|0|0|0|0|0|25262.5|20941.96|0|0|8700|0|0|0|12/31/2016
C00491738|REZNICK GROUP P.C. POLITICAL ACTION COMMITTEE|Q|U|T||||||||||||||||||||||
C00491811|CITIZENS ALLIANCE FOR BETTER CANDIDATES|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C00491845|DEMINT WATCH DRAFT COMMITTEE|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2015
C00491886|NATURALLY BLUE PAC|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/14/2015
C00491910|FREEDOM MATTERS PAC|Q|U|M|54500|0|10000|44500|0|0|0|30215.7|0|0|0|0|0|5701.63|29985.93|0|0|24099.03|0|0|0|12/31/2016
C00491928|KEEFE, BRUYETTE & WOODS, INC. POLITICAL ACTION COMMITTEE|N|U|Q|2700|0|0|0|0|0|0|36200|0|0|0|0|0|47494.81|13994.81|0|0|36200|0|0|0|12/31/2016
C00491936|COMMON SENSE COLORADO|Q|D|M|804324|0|152700|647350|0|0|0|860587.48|0|5000|0|0|0|99251.17|42987.69|0|0|427000|0|0|0|12/31/2016
C00491951|NOMURA HOLDING AMERICA INC, POLITICAL ACTION COMMITTEE (NOMURAPAC)|Q|U|M|143597.17|0|143597.17|0|0|0|0|142141.38|0|0|0|0|0|30481.78|31937.57|0|0|142000|0|0|0|12/31/2016
C00491985|CAJUN POLITICAL ACTION COMMITTEE (CAJUNPAC)|N|D|Q|0|0|0|0|0|0|0|70|0|0|0|0|0|1288.74|1218.74|0|0|0|0|0|50|12/31/2016
C00492025|AMERICAN DEFENSE AND MILITARY PAC (ADAM PAC)|N|D|M|95607.64|0|0|94000|0|0|0|97666|0|0|0|0|0|8919.58|6861.22|0|0|63002.56|0|0|0|12/31/2016
C00492058|LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC|Q|U|Q|280883|0|179383|101500|0|0|0|280393.67|0|8100|0|0|0|77510.28|77999.61|0|0|234000|0|0|0|12/31/2016
C00492082|HOOSIERS FIRST PAC|Q|D|M|562307.14|0|38825|521450|0|0|0|504086.54|0|0|0|0|0|80850.25|139070.85|0|0|321500|0|0|0|12/31/2016
C00492116|COOPERATIVE OF AMERICAN PHYSICIANS IE COMMITTEE|O|U|M|2010507.02|0|1957231|50000|0|0|0|1903218.44|0|0|0|0|0|3214.73|110503.31|0|0|0|665465.49|0|0|12/31/2016
C00492124|AMERICAN PRIDE PAC|V|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|15.5|15.5|0|0|0|0|0|0|12/31/2016
C00492132|ORGANIC TRADE ASSOCIATION PAC (ORGANIC PAC)|N|B|M|47364|0|47364|0|0|0|0|43500.6|4000|0|0|0|0|735|4599|0|6.66|33500|6000.66|0|.6|12/31/2016
C00492140|AMERICAN BRIDGE 21ST CENTURY|O|U|Q|19894876.26|0|14056809.66|1899240.6|0|0|0|19724726.64|0|0|0|0|0|381849.8|551999.42|1645|0|157977.38|143187.17|0|0|12/31/2016
C00492157|BUFFALO WILD WINGS INC POLITICAL ACTION COMMITTEE (BWWPAC)|Q|B|Q|209871.7|0|209871.7|0|0|0|0|185500|0|0|0|0|0|62351.68|86723.38|0|0|185500|0|0|0|12/31/2016
C00492165|COMMITTEE TO STRENGTHEN AMERICA; THE|Q|D|Q|0|0|0|0|0|0|0|46997.61|0|0|0|0|0|88791.21|41793.6|0|0|14400|0|0|0|12/31/2016
C00492215|CHRISTINEPAC|O|U|Q|37.77|0|23.87|0|0|0|0|819|0|0|0|0|0|2162.34|1381.11|32217.92|0|0|0|0|0|12/31/2016
C00492223|GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE-FEDERAL (GEPAC FEDERAL)|Q|B|Q|107988.26|0|107988.26|0|0|0|0|117466.4|0|755|0|0|0|32859.04|23380.9|0|0|112500|0|0|0|12/31/2016
C00492264|DEM CD CONGRESS CENTRAL VALLEY|N|U|Q|64949.28|17260|64944|4.8|0|0|0|64928.47|0|8736|0|0|0|52|37|0|0|1|0|0|0|12/31/2016
C00492280|GRASSROOTS EAST - FEDERAL|Q|U|Q|47773.69|0|47772|0|0|0|0|47621.74|0|0|0|0|0|3968|4121|0|0|5000|0|0|0|12/31/2016
C00492314|INGERSOLL RAND COMPANY POLITICAL ACTION COMMITTEE|N|U|Q|90269.2|0|90269.2|0|0|0|0|34500|0|0|0|0|0|35547.66|91316.86|0|0|34500|0|0|0|12/31/2016
C00492363|LOUIS DREYFUS COMPANY LLC POLITICAL ACTION COMMITTEE|N|B|Q|77923.8|0|77923.8|0|0|0|0|64824.52|0|0|0|0|0|15077.66|28176.94|0|0|45400|0|0|0|12/31/2016
C00492421|NANCY PELOSI VICTORY FUND|N|J|Q|1514947.57|0|1474947.4|40000|0|0|0|1513757.44|1438610|0|0|0|0|745.05|1935.18|0|0|0|0|0|0|12/31/2016
C00492439|NEW YORK SHIPPING ASSOCIATION INC POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|500|0|0|0|0|0|933.37|433.37|0|0|500|0|0|0|12/31/2016
C00492504|FREEDOM PATH ACTION NETWORK|O|U|T|9437.79|0|8927.79|500|0|0|0|9456.79|0|0|0|0|0|19|0|0|0|0|0|0|0|12/30/2015
